event_id,timestamp,source_ip,destination_ip,protocol,destination_port,action,bytes_out
F000290,2026-04-02 16:37:07,10.10.0.50,10.10.0.75,UDP,3389,ALLOW,15336
F000291,2026-04-08 17:36:21,10.10.0.70,185.10.0.68,TCP,53,ALLOW,41862
F000292,2026-03-15 11:35:53,10.10.0.42,10.10.0.143,TCP,8443,ALLOW,9336
F000293,2026-03-17 04:23:10,10.10.0.90,185.10.0.2,TCP,3306,ALLOW,25503
F000294,2026-05-03 03:01:07,10.10.0.195,185.10.0.76,UDP,8080,ALLOW,16613
F000295,2026-01-14 12:11:16,10.10.0.48,10.10.0.15,UDP,3389,ALLOW,49715
F000296,2026-01-22 12:34:57,10.10.0.92,10.10.0.67,TCP,1433,ALLOW,7428
F000297,2026-05-22 14:31:55,10.10.0.125,185.10.0.58,UDP,8080,ALLOW,3286
F000298,2026-04-01 05:03:23,10.10.0.198,185.10.0.49,TCP,22,DENY,8934
F000299,2026-03-23 14:52:43,10.10.0.150,10.10.0.194,TCP,80,ALLOW,105710
F000300,2026-06-21 20:07:41,10.10.0.192,10.10.0.79,TCP,443,ALLOW,95982
F000301,2026-03-15 20:17:02,10.10.0.34,185.10.0.53,UDP,22,ALLOW,12327
F000302,2026-03-14 01:47:59,10.10.0.198,10.10.0.126,TCP,1433,ALLOW,33582
F000303,2026-02-10 11:18:32,10.10.0.122,185.10.0.78,UDP,3306,ALLOW,37120
F000304,2026-03-17 04:06:27,10.10.0.178,10.10.0.72,UDP,443,DENY,7022
F000305,2026-02-27 05:02:54,10.10.0.59,10.10.0.189,TCP,53,ALLOW,17085
F000306,2026-04-25 06:04:47,10.10.0.6,10.10.0.161,UDP,3389,ALLOW,28558
F000307,2026-02-12 12:52:45,10.10.0.183,185.10.0.84,UDP,3389,ALLOW,2714
F000308,2026-01-27 18:52:49,10.10.0.76,10.10.0.26,TCP,3389,ALLOW,41634
F000309,2026-01-12 02:26:34,10.10.0.73,10.10.0.163,TCP,53,ALLOW,1203132
F000310,2026-05-23 06:30:42,10.10.0.104,10.10.0.197,TCP,8080,DENY,64512
F000311,2026-03-14 12:09:47,10.10.0.144,185.10.0.64,UDP,22,ALLOW,47179
F000312,2026-04-21 10:38:59,10.10.0.42,10.10.0.135,TCP,443,DENY,85047
F000313,2026-03-07 09:59:20,10.10.0.136,185.10.0.63,TCP,443,ALLOW,60594
F000314,2026-01-31 03:36:13,10.10.0.97,185.10.0.52,TCP,22,ALLOW,102607
F000315,2026-01-22 12:03:18,10.10.0.29,185.10.0.12,UDP,1433,ALLOW,3594
F000316,2026-03-20 03:12:45,10.10.0.172,10.10.0.24,TCP,80,ALLOW,22820
F000317,2026-04-12 21:06:11,10.10.0.25,10.10.0.133,UDP,3306,DENY,10980
F000318,2026-06-27 02:04:46,10.10.0.91,185.10.0.24,TCP,3306,DENY,3697
F000319,2026-06-10 12:20:13,10.10.0.184,185.10.0.48,TCP,1433,ALLOW,30610
F000320,2026-05-29 15:04:24,10.10.0.95,10.10.0.134,TCP,1433,ALLOW,110032
F000321,2026-03-16 13:13:31,10.10.0.24,10.10.0.37,TCP,3389,ALLOW,17900
F000322,2026-04-19 07:09:59,10.10.0.58,10.10.0.115,UDP,8080,ALLOW,53711
F000323,2026-05-28 22:24:47,10.10.0.165,10.10.0.158,TCP,445,ALLOW,161284
F000324,2026-02-24 21:39:59,10.10.0.121,10.10.0.146,TCP,443,ALLOW,26687
F000325,2026-02-15 04:50:05,10.10.0.77,10.10.0.74,UDP,8080,ALLOW,128781
F000326,2026-04-17 06:22:18,10.10.0.193,10.10.0.139,UDP,3389,ALLOW,112741
F000327,2026-03-26 07:43:33,10.10.0.189,10.10.0.35,UDP,53,ALLOW,51747
F000328,2026-03-09 23:42:41,10.10.0.104,185.10.0.89,UDP,53,ALLOW,8535
F000329,2026-06-28 15:37:15,10.10.0.2,185.10.0.107,UDP,8080,ALLOW,3525
F000330,2026-05-11 10:37:52,10.10.0.16,10.10.0.191,UDP,8443,ALLOW,15560
F000331,2026-06-14 22:08:13,10.10.0.111,185.10.0.15,TCP,22,ALLOW,21285
F000332,2026-04-02 11:03:26,10.10.0.141,10.10.0.82,UDP,3306,ALLOW,26665
F000333,2026-06-15 16:20:43,10.10.0.26,10.10.0.147,TCP,8443,ALLOW,73487
F000334,2026-01-04 07:27:03,10.10.0.117,10.10.0.151,TCP,1433,ALLOW,14828
F000335,2026-01-30 00:24:26,10.10.0.118,185.10.0.108,TCP,8443,ALLOW,75973
F000336,2026-06-25 05:58:34,10.10.0.129,10.10.0.105,TCP,22,DENY,260908
F000337,2026-06-09 23:06:56,10.10.0.152,185.10.0.116,UDP,8080,ALLOW,29353
F000338,2026-03-18 18:04:53,10.10.0.97,10.10.0.80,UDP,53,ALLOW,45805
F000339,2026-02-26 17:32:31,10.10.0.97,185.10.0.2,UDP,3389,ALLOW,238282
F000340,2026-02-07 22:18:16,10.10.0.143,185.10.0.18,UDP,1433,ALLOW,89159
F000341,2026-06-10 13:13:32,10.10.0.79,10.10.0.117,TCP,1433,ALLOW,15370
F000342,2026-05-10 16:21:38,10.10.0.102,185.10.0.69,TCP,445,DENY,292666
F000343,2026-06-10 06:06:49,10.10.0.79,10.10.0.193,UDP,8443,ALLOW,44563
F000344,2026-03-09 10:21:35,10.10.0.190,185.10.0.34,TCP,443,ALLOW,17403
F000345,2026-03-08 11:20:45,10.10.0.164,185.10.0.19,UDP,8443,ALLOW,5289
F000346,2026-05-05 21:26:24,10.10.0.35,185.10.0.73,UDP,53,ALLOW,15027
F000347,2026-06-30 13:05:14,10.10.0.110,10.10.0.44,TCP,443,ALLOW,42296
F000348,2026-01-25 07:05:23,10.10.0.162,10.10.0.118,UDP,80,ALLOW,11009
F000349,2026-06-19 10:59:43,10.10.0.105,10.10.0.112,TCP,3306,ALLOW,12941
F000350,2026-03-18 13:31:59,10.10.0.184,185.10.0.119,UDP,445,ALLOW,172733
F000351,2026-02-10 00:41:39,10.10.0.199,185.10.0.97,UDP,8443,ALLOW,45442
F000352,2026-04-12 15:20:20,10.10.0.120,10.10.0.198,UDP,3389,DENY,6225
F000353,2026-02-27 09:05:06,10.10.0.129,10.10.0.57,TCP,1433,ALLOW,80344
F000354,2026-05-11 22:11:39,10.10.0.125,10.10.0.184,UDP,443,DENY,483717
F000355,2026-01-08 13:34:16,10.10.0.150,185.10.0.23,UDP,53,DENY,3547
F000356,2026-05-30 22:47:22,10.10.0.163,10.10.0.178,TCP,53,ALLOW,42292
F000357,2026-06-06 00:05:10,10.10.0.126,10.10.0.163,TCP,8080,ALLOW,36382
F000358,2026-06-09 13:38:11,10.10.0.74,10.10.0.145,UDP,22,ALLOW,560068
F000359,2026-01-10 16:22:44,10.10.0.41,10.10.0.62,TCP,22,ALLOW,121320
F000360,2026-06-22 02:49:26,10.10.0.100,10.10.0.95,UDP,8080,ALLOW,34085
F000361,2026-05-01 12:23:59,10.10.0.109,185.10.0.47,UDP,80,ALLOW,98145
F000362,2026-06-03 01:06:05,10.10.0.131,10.10.0.124,TCP,443,ALLOW,3861
F000363,2026-06-07 05:11:21,10.10.0.47,10.10.0.196,UDP,443,ALLOW,35893
F000364,2026-02-08 17:30:20,10.10.0.18,185.10.0.91,TCP,8080,ALLOW,16593
F000365,2026-03-01 03:27:13,10.10.0.51,185.10.0.17,TCP,3306,ALLOW,41105
F000366,2026-05-27 11:38:21,10.10.0.34,10.10.0.25,UDP,22,DENY,3415
F000367,2026-04-02 19:03:43,10.10.0.144,185.10.0.116,TCP,8443,ALLOW,77523
F000368,2026-03-23 23:08:34,10.10.0.119,10.10.0.63,UDP,3389,ALLOW,61017
F000369,2026-04-24 13:42:55,10.10.0.24,10.10.0.156,TCP,8443,ALLOW,126772
F000370,2026-01-15 03:45:29,10.10.0.42,185.10.0.118,TCP,1433,ALLOW,21189
F000371,2026-05-12 04:08:28,10.10.0.198,185.10.0.102,UDP,445,ALLOW,81378
F000372,2026-02-26 19:57:24,10.10.0.22,10.10.0.197,UDP,445,ALLOW,331697
F000373,2026-01-06 07:01:12,10.10.0.126,10.10.0.57,TCP,3389,ALLOW,25078
F000374,2026-01-01 05:23:20,10.10.0.112,185.10.0.3,TCP,3389,ALLOW,7214
F000375,2026-04-17 12:53:35,10.10.0.86,10.10.0.104,TCP,22,DENY,75160
F000376,2026-02-20 13:19:14,10.10.0.85,10.10.0.193,UDP,8443,ALLOW,22630
F000377,2026-04-14 16:28:00,10.10.0.87,185.10.0.118,TCP,80,ALLOW,10433
F000378,2026-01-30 10:06:14,10.10.0.34,10.10.0.28,UDP,22,ALLOW,12811
F000379,2026-06-29 23:26:16,10.10.0.90,185.10.0.46,UDP,8443,ALLOW,6190
F000380,2026-05-05 14:32:55,10.10.0.31,10.10.0.154,TCP,445,ALLOW,10479
F000381,2026-05-04 23:47:29,10.10.0.16,10.10.0.44,TCP,1433,ALLOW,55594
F000382,2026-02-10 22:47:22,10.10.0.75,10.10.0.75,UDP,22,ALLOW,58197
F000383,2026-05-23 10:19:52,10.10.0.142,185.10.0.41,TCP,80,DENY,14228
F000384,2026-06-29 12:01:58,10.10.0.129,10.10.0.16,UDP,445,ALLOW,515908
F000385,2026-03-23 02:54:55,10.10.0.136,185.10.0.43,TCP,22,DENY,40112
F000386,2026-06-05 05:34:51,10.10.0.127,185.10.0.114,TCP,8080,ALLOW,51409
F000387,2026-01-25 03:38:34,10.10.0.22,185.10.0.24,TCP,8443,ALLOW,66121
F000388,2026-01-29 12:18:52,10.10.0.62,10.10.0.22,UDP,445,ALLOW,15186
F000389,2026-05-16 05:46:42,10.10.0.89,185.10.0.61,UDP,443,ALLOW,105395
F000390,2026-06-06 14:47:40,10.10.0.95,185.10.0.111,TCP,3306,ALLOW,5434
F000391,2026-05-26 04:45:38,10.10.0.192,10.10.0.51,UDP,8080,ALLOW,9265
F000392,2026-03-11 12:14:21,10.10.0.141,10.10.0.54,UDP,443,DENY,15339
F000393,2026-06-05 01:23:00,10.10.0.106,10.10.0.85,TCP,80,ALLOW,45842
F000394,2026-06-16 23:31:22,10.10.0.11,185.10.0.80,TCP,8080,ALLOW,7736
F000395,2026-05-13 23:39:58,10.10.0.9,10.10.0.73,TCP,53,ALLOW,8498
F000396,2026-06-16 13:33:53,10.10.0.7,10.10.0.188,UDP,22,ALLOW,201567
F000397,2026-06-11 05:42:12,10.10.0.62,185.10.0.110,UDP,3306,ALLOW,167217
F000398,2026-04-05 03:38:22,10.10.0.142,10.10.0.101,TCP,445,DENY,7410
F000399,2026-05-15 23:11:20,10.10.0.70,185.10.0.5,TCP,22,ALLOW,13792
F000400,2026-02-20 12:00:43,10.10.0.180,185.10.0.29,TCP,445,DENY,33091
F000401,2026-05-24 19:43:24,10.10.0.121,185.10.0.92,TCP,445,DENY,71234
F000402,2026-03-02 08:12:22,10.10.0.81,10.10.0.147,UDP,53,ALLOW,20731
F000403,2026-06-09 18:03:10,10.10.0.96,10.10.0.194,UDP,8080,DENY,18043
F000404,2026-01-18 08:20:51,10.10.0.155,185.10.0.5,TCP,80,ALLOW,140497
F000405,2026-02-13 05:00:26,10.10.0.45,10.10.0.122,TCP,3306,ALLOW,15250
F000406,2026-05-01 11:59:06,10.10.0.97,10.10.0.7,UDP,53,DENY,24852
F000407,2026-06-07 06:42:30,10.10.0.100,10.10.0.44,TCP,22,ALLOW,2005
F000408,2026-01-27 03:20:59,10.10.0.28,185.10.0.2,TCP,3389,DENY,62919
F000409,2026-04-19 00:08:53,10.10.0.119,10.10.0.78,UDP,8080,ALLOW,66369
F000410,2026-05-12 18:48:21,10.10.0.10,10.10.0.171,TCP,53,ALLOW,58254
F000411,2026-05-01 09:23:06,10.10.0.59,185.10.0.70,TCP,1433,ALLOW,54142
F000412,2026-06-30 13:50:03,10.10.0.175,10.10.0.33,TCP,3306,ALLOW,46149
F000413,2026-02-22 13:01:39,10.10.0.89,185.10.0.63,UDP,53,ALLOW,26696
F000414,2026-05-10 05:00:21,10.10.0.122,10.10.0.97,TCP,3306,ALLOW,105121
F000415,2026-04-27 15:39:48,10.10.0.64,10.10.0.7,TCP,445,DENY,70732
F000416,2026-06-01 09:11:17,10.10.0.10,10.10.0.46,UDP,1433,ALLOW,17498
F000417,2026-04-24 17:37:02,10.10.0.17,10.10.0.181,UDP,80,DENY,25497
F000418,2026-02-14 03:08:33,10.10.0.30,10.10.0.42,UDP,1433,DENY,8412
F000419,2026-06-20 08:19:27,10.10.0.102,10.10.0.181,UDP,8080,ALLOW,20281
F000420,2026-06-29 03:59:33,10.10.0.49,10.10.0.97,TCP,445,ALLOW,9591
F000421,2026-01-31 09:51:41,10.10.0.132,10.10.0.201,TCP,3389,ALLOW,109045
F000422,2026-05-16 19:46:39,10.10.0.65,185.10.0.66,TCP,445,DENY,717281
F000423,2026-01-11 14:30:14,10.10.0.26,185.10.0.92,TCP,3389,ALLOW,8798
F000424,2026-01-31 23:50:14,10.10.0.48,10.10.0.137,TCP,3306,ALLOW,28661
F000425,2026-05-15 02:19:26,10.10.0.71,10.10.0.132,TCP,445,ALLOW,23704
F000426,2026-05-20 05:40:56,10.10.0.192,185.10.0.6,TCP,8080,ALLOW,3085
F000427,2026-06-15 10:55:35,10.10.0.90,185.10.0.95,TCP,80,ALLOW,15962
F000428,2026-01-27 01:46:36,10.10.0.15,185.10.0.104,UDP,8443,DENY,312305
F000429,2026-05-17 02:46:04,10.10.0.174,10.10.0.144,UDP,1433,ALLOW,42220
F000430,2026-01-13 18:57:13,10.10.0.143,10.10.0.98,TCP,1433,DENY,29205
F000431,2026-03-09 16:00:12,10.10.0.88,185.10.0.103,UDP,53,ALLOW,9740
F000432,2026-02-12 14:22:07,10.10.0.47,10.10.0.40,UDP,53,ALLOW,90732
F000433,2026-02-03 02:24:20,10.10.0.73,10.10.0.181,TCP,8080,DENY,19386
F000434,2026-06-01 10:36:33,10.10.0.90,10.10.0.41,TCP,1433,ALLOW,14908
F000435,2026-01-11 18:26:06,10.10.0.136,10.10.0.21,UDP,1433,ALLOW,79536
F000436,2026-01-23 02:38:56,10.10.0.117,185.10.0.64,UDP,22,ALLOW,28926
F000437,2026-06-28 08:22:21,10.10.0.30,10.10.0.104,TCP,3389,ALLOW,11334
F000438,2026-04-11 15:18:25,10.10.0.185,10.10.0.159,TCP,8443,ALLOW,88247
F000439,2026-01-30 00:58:39,10.10.0.69,10.10.0.81,UDP,22,ALLOW,40485
F000440,2026-04-01 03:40:47,10.10.0.17,10.10.0.116,UDP,8080,ALLOW,89604
F000441,2026-04-21 10:23:17,10.10.0.198,10.10.0.193,TCP,3306,ALLOW,30655
F000442,2026-03-03 08:20:16,10.10.0.124,10.10.0.15,TCP,8443,DENY,814258
F000443,2026-06-03 07:15:12,10.10.0.124,185.10.0.96,TCP,80,ALLOW,5234
F000444,2026-05-16 20:55:51,10.10.0.69,185.10.0.22,TCP,3306,DENY,669791
F000445,2026-06-24 02:58:16,10.10.0.19,185.10.0.26,TCP,80,ALLOW,17585
F000446,2026-05-07 02:33:02,10.10.0.60,185.10.0.47,TCP,22,ALLOW,5526
F000447,2026-05-17 08:55:18,10.10.0.112,10.10.0.38,UDP,8080,ALLOW,45223
F000448,2026-01-18 22:23:23,10.10.0.100,185.10.0.45,UDP,80,DENY,139436
F000449,2026-01-11 09:15:08,10.10.0.40,10.10.0.76,TCP,445,DENY,57597
F000450,2026-01-08 08:26:02,10.10.0.44,185.10.0.15,TCP,80,ALLOW,4420
F000451,2026-01-04 05:09:10,10.10.0.138,10.10.0.107,TCP,22,DENY,4939
F000452,2026-06-12 00:33:05,10.10.0.49,10.10.0.11,TCP,3306,ALLOW,6024
F000453,2026-02-28 23:59:03,10.10.0.183,10.10.0.117,TCP,53,ALLOW,15871
F000454,2026-04-15 01:32:29,10.10.0.67,10.10.0.36,TCP,3389,ALLOW,7031
F000455,2026-01-18 13:14:48,10.10.0.175,10.10.0.37,TCP,1433,DENY,25316
F000456,2026-02-14 14:51:42,10.10.0.15,185.10.0.48,TCP,443,DENY,3714
F000457,2026-02-14 17:33:46,10.10.0.152,185.10.0.38,UDP,80,ALLOW,27321
F000458,2026-06-08 12:52:41,10.10.0.47,185.10.0.72,UDP,8443,ALLOW,53871
F000459,2026-01-15 03:29:14,10.10.0.55,10.10.0.22,TCP,445,ALLOW,138995
F000460,2026-06-15 17:11:31,10.10.0.61,185.10.0.61,UDP,8443,ALLOW,44255
F000461,2026-04-08 22:20:06,10.10.0.7,185.10.0.102,TCP,22,ALLOW,184756
F000462,2026-05-24 22:24:37,10.10.0.125,185.10.0.36,UDP,3306,ALLOW,44351
F000463,2026-02-24 16:54:50,10.10.0.42,185.10.0.37,TCP,8443,ALLOW,8191
F000464,2026-04-28 17:39:38,10.10.0.120,185.10.0.73,TCP,3389,ALLOW,22462
F000465,2026-03-14 10:45:35,10.10.0.64,185.10.0.102,TCP,3306,ALLOW,14989
F000466,2026-02-06 13:11:39,10.10.0.136,10.10.0.167,TCP,445,ALLOW,37420
F000467,2026-02-13 20:13:54,10.10.0.33,185.10.0.37,UDP,445,ALLOW,2863
F000468,2026-04-15 07:22:55,10.10.0.174,10.10.0.173,UDP,53,ALLOW,161958
F000469,2026-02-19 01:53:58,10.10.0.73,10.10.0.89,TCP,443,ALLOW,75370
F000470,2026-02-20 12:36:34,10.10.0.67,10.10.0.23,UDP,80,DENY,33824
F000471,2026-05-20 08:37:53,10.10.0.144,185.10.0.61,UDP,3389,ALLOW,745982
F000472,2026-06-27 13:19:26,10.10.0.18,10.10.0.6,TCP,1433,ALLOW,307659
F000473,2026-05-03 23:52:44,10.10.0.28,185.10.0.29,TCP,53,ALLOW,66609
F000474,2026-06-23 05:15:54,10.10.0.135,185.10.0.33,UDP,445,ALLOW,35474
F000475,2026-02-17 06:17:30,10.10.0.22,10.10.0.175,UDP,3306,ALLOW,25153
F000476,2026-02-25 19:27:56,10.10.0.174,185.10.0.5,UDP,22,ALLOW,23029
F000477,2026-05-13 03:09:55,10.10.0.36,10.10.0.175,UDP,445,ALLOW,14453
F000478,2026-06-17 19:09:59,10.10.0.128,185.10.0.57,TCP,3389,ALLOW,14559
F000479,2026-04-10 07:24:24,10.10.0.196,185.10.0.82,UDP,53,DENY,31542
F000480,2026-06-04 03:50:05,10.10.0.113,185.10.0.76,UDP,443,ALLOW,125426
F000481,2026-02-06 20:53:11,10.10.0.35,10.10.0.142,TCP,8443,ALLOW,31115
F000482,2026-06-06 20:18:12,10.10.0.185,10.10.0.59,TCP,22,ALLOW,6685
F000483,2026-06-04 00:06:53,10.10.0.111,10.10.0.79,UDP,53,ALLOW,23722
F000484,2026-02-19 14:28:50,10.10.0.201,10.10.0.147,TCP,8080,ALLOW,10611
F000485,2026-01-18 11:29:37,10.10.0.109,185.10.0.88,UDP,53,ALLOW,229067
F000486,2026-05-12 15:08:36,10.10.0.174,10.10.0.39,UDP,8080,DENY,3063
F000487,2026-04-30 14:12:55,10.10.0.31,185.10.0.116,UDP,22,ALLOW,34922
F000488,2026-01-10 03:46:39,10.10.0.163,10.10.0.140,UDP,445,ALLOW,9543
F000489,2026-01-23 12:33:38,10.10.0.155,10.10.0.194,TCP,445,ALLOW,25118
F000490,2026-02-16 08:38:13,10.10.0.193,10.10.0.14,UDP,8080,ALLOW,34283
F000491,2026-01-13 15:51:28,10.10.0.159,10.10.0.9,UDP,53,ALLOW,96749
F000492,2026-05-07 20:14:32,10.10.0.71,185.10.0.67,TCP,445,ALLOW,20476
F000493,2026-03-04 03:46:06,10.10.0.43,10.10.0.139,UDP,8080,ALLOW,33078
F000494,2026-01-24 04:11:23,10.10.0.155,10.10.0.113,UDP,22,ALLOW,1603
F000495,2026-05-19 19:09:52,10.10.0.168,10.10.0.153,TCP,8443,DENY,163684
F000496,2026-05-14 12:09:48,10.10.0.150,10.10.0.14,UDP,1433,DENY,163053
F000497,2026-03-10 11:41:53,10.10.0.51,10.10.0.176,TCP,1433,ALLOW,484896
F000498,2026-02-01 10:26:37,10.10.0.187,10.10.0.141,UDP,443,ALLOW,11437
F000499,2026-05-10 11:52:31,10.10.0.156,10.10.0.186,TCP,53,ALLOW,497764
F000500,2026-02-07 01:03:59,10.10.0.59,10.10.0.37,UDP,8080,ALLOW,23404
F000501,2026-06-26 04:22:55,10.10.0.70,10.10.0.102,TCP,80,ALLOW,218437
F000502,2026-02-05 14:41:43,10.10.0.72,185.10.0.14,TCP,3306,ALLOW,91471
F000503,2026-03-10 02:35:06,10.10.0.93,10.10.0.65,UDP,8080,ALLOW,19257
F000504,2026-04-18 02:46:59,10.10.0.134,10.10.0.101,UDP,8443,ALLOW,356019
F000505,2026-04-04 13:52:00,10.10.0.42,10.10.0.29,TCP,445,ALLOW,430553
F000506,2026-06-29 10:04:14,10.10.0.146,185.10.0.56,UDP,53,DENY,186401
F000507,2026-01-28 12:26:54,10.10.0.121,10.10.0.58,UDP,8080,ALLOW,7865
F000508,2026-03-03 10:15:58,10.10.0.108,10.10.0.146,UDP,3389,ALLOW,21097
F000509,2026-05-23 11:44:56,10.10.0.57,185.10.0.108,UDP,80,ALLOW,76485
F000510,2026-01-04 14:11:34,10.10.0.54,10.10.0.138,UDP,8443,ALLOW,6554
F000511,2026-04-27 01:51:50,10.10.0.104,10.10.0.155,UDP,3389,ALLOW,30174
F000512,2026-06-30 15:12:24,10.10.0.80,10.10.0.2,UDP,8080,ALLOW,125536
F000513,2026-04-11 12:54:46,10.10.0.154,185.10.0.104,TCP,445,DENY,30150
F000514,2026-03-08 00:49:35,10.10.0.57,10.10.0.84,TCP,1433,ALLOW,44366
F000515,2026-03-19 01:37:33,10.10.0.150,10.10.0.120,TCP,22,ALLOW,3098
F000516,2026-01-15 06:15:49,10.10.0.27,185.10.0.78,TCP,8443,DENY,113138
F000517,2026-01-23 00:25:42,10.10.0.168,10.10.0.99,TCP,3306,ALLOW,57863
F000518,2026-05-22 12:42:37,10.10.0.6,10.10.0.86,TCP,22,DENY,29879
F000519,2026-06-07 08:16:45,10.10.0.92,185.10.0.21,UDP,3389,DENY,213507
F000520,2026-06-22 01:53:21,10.10.0.44,10.10.0.105,UDP,1433,ALLOW,39151
F000521,2026-05-10 12:33:12,10.10.0.33,185.10.0.10,TCP,22,ALLOW,34322
F000522,2026-04-16 20:13:29,10.10.0.111,10.10.0.37,TCP,3306,ALLOW,207974
F000523,2026-06-21 16:56:53,10.10.0.64,185.10.0.22,TCP,445,ALLOW,60753
F000524,2026-05-15 00:48:56,10.10.0.107,185.10.0.105,TCP,3389,ALLOW,9924
F000525,2026-06-01 20:17:52,10.10.0.94,10.10.0.40,UDP,1433,DENY,11286
F000526,2026-01-10 00:18:38,10.10.0.77,185.10.0.54,TCP,8443,ALLOW,14916
F000527,2026-03-10 18:36:26,10.10.0.11,10.10.0.122,UDP,53,DENY,120518
F000528,2026-04-25 00:30:04,10.10.0.119,10.10.0.152,UDP,53,ALLOW,103969
F000529,2026-02-13 10:33:05,10.10.0.48,10.10.0.86,UDP,1433,ALLOW,43354
F000530,2026-03-10 20:41:32,10.10.0.106,10.10.0.116,UDP,443,ALLOW,11446
F000531,2026-03-21 03:41:11,10.10.0.171,10.10.0.4,TCP,80,DENY,22729
F000532,2026-03-07 04:02:19,10.10.0.39,10.10.0.49,TCP,8443,ALLOW,179368
F000533,2026-06-22 19:40:22,10.10.0.29,10.10.0.62,TCP,1433,ALLOW,29005
F000534,2026-04-14 19:17:51,10.10.0.148,10.10.0.37,TCP,443,ALLOW,27627
F000535,2026-06-07 19:23:49,10.10.0.181,10.10.0.167,TCP,53,ALLOW,16257
F000536,2026-01-31 02:29:45,10.10.0.118,10.10.0.45,TCP,3306,ALLOW,125803
F000537,2026-03-10 06:41:12,10.10.0.166,185.10.0.68,UDP,53,ALLOW,13761
F000538,2026-03-31 06:35:59,10.10.0.162,185.10.0.96,TCP,8080,ALLOW,86250
F000539,2026-05-18 12:17:25,10.10.0.87,10.10.0.195,TCP,80,DENY,19509
F000540,2026-06-25 06:09:00,10.10.0.57,10.10.0.20,UDP,3306,ALLOW,67042
F000541,2026-03-31 01:41:53,10.10.0.149,185.10.0.32,UDP,8080,ALLOW,48695
F000542,2026-05-21 23:58:18,10.10.0.70,10.10.0.103,UDP,445,ALLOW,32310
F000543,2026-06-05 01:58:39,10.10.0.72,10.10.0.168,TCP,1433,ALLOW,23633
F000544,2026-04-29 13:05:48,10.10.0.84,10.10.0.134,TCP,8080,DENY,55200
F000545,2026-06-18 01:21:38,10.10.0.124,10.10.0.108,TCP,443,ALLOW,48054
F000546,2026-01-02 21:57:07,10.10.0.12,10.10.0.116,UDP,22,ALLOW,17178
F000547,2026-03-30 14:32:36,10.10.0.27,10.10.0.197,TCP,8080,ALLOW,146477
F000548,2026-02-15 17:49:44,10.10.0.74,10.10.0.92,TCP,3389,ALLOW,107103
F000549,2026-05-25 15:22:05,10.10.0.167,10.10.0.25,TCP,53,ALLOW,11712
F000550,2026-05-03 23:56:38,10.10.0.136,10.10.0.47,UDP,3306,ALLOW,13287
F000551,2026-01-03 07:40:17,10.10.0.194,10.10.0.3,TCP,53,ALLOW,4105
F000552,2026-01-27 10:04:23,10.10.0.152,10.10.0.178,TCP,80,DENY,93718
F000553,2026-04-05 18:43:15,10.10.0.171,185.10.0.59,UDP,53,ALLOW,24861
F000554,2026-05-23 11:40:54,10.10.0.170,10.10.0.151,UDP,53,ALLOW,35328
F000555,2026-03-17 00:50:37,10.10.0.91,185.10.0.15,TCP,8080,ALLOW,12765
F000556,2026-03-29 11:52:18,10.10.0.13,185.10.0.54,UDP,22,ALLOW,35418
F000557,2026-05-29 23:21:14,10.10.0.178,10.10.0.122,TCP,8443,ALLOW,51496
F000558,2026-05-29 15:20:03,10.10.0.118,10.10.0.190,UDP,53,ALLOW,7452
F000559,2026-02-15 19:52:25,10.10.0.97,10.10.0.124,UDP,3389,ALLOW,50107
F000560,2026-05-25 02:26:51,10.10.0.69,185.10.0.21,TCP,80,DENY,46964
F000561,2026-01-30 13:59:57,10.10.0.176,185.10.0.76,UDP,445,ALLOW,194155
F000562,2026-05-29 03:37:34,10.10.0.105,10.10.0.200,TCP,22,ALLOW,53994
F000563,2026-04-29 16:56:56,10.10.0.126,10.10.0.159,TCP,3306,DENY,11315
F000564,2026-04-22 18:14:59,10.10.0.25,10.10.0.80,TCP,8080,ALLOW,12403
F000565,2026-04-28 18:23:03,10.10.0.59,10.10.0.193,TCP,1433,ALLOW,46224
F000566,2026-03-13 14:41:50,10.10.0.27,10.10.0.154,UDP,53,ALLOW,23988
F000567,2026-05-01 19:32:48,10.10.0.78,10.10.0.31,UDP,22,ALLOW,84806
F000568,2026-04-09 22:51:53,10.10.0.156,185.10.0.7,UDP,3389,ALLOW,7138
F000569,2026-01-02 12:17:18,10.10.0.143,10.10.0.130,UDP,8080,DENY,99205
F000570,2026-02-22 14:12:30,10.10.0.173,10.10.0.141,UDP,3306,ALLOW,44361
F000571,2026-06-25 22:30:19,10.10.0.98,185.10.0.91,UDP,8443,DENY,201229
F000572,2026-03-12 00:19:02,10.10.0.96,185.10.0.21,TCP,53,ALLOW,31194
F000573,2026-02-17 18:03:21,10.10.0.76,10.10.0.10,TCP,22,ALLOW,11840
F000574,2026-05-27 13:36:05,10.10.0.180,10.10.0.169,TCP,80,ALLOW,10621
F000575,2026-04-29 21:51:00,10.10.0.8,10.10.0.152,TCP,22,ALLOW,54004
F000576,2026-03-11 09:12:28,10.10.0.8,185.10.0.49,TCP,8080,ALLOW,8509
F000577,2026-04-26 06:15:48,10.10.0.185,10.10.0.140,TCP,80,ALLOW,490472
F000578,2026-01-20 01:50:42,10.10.0.39,10.10.0.57,TCP,8443,ALLOW,29767
F000579,2026-05-31 21:10:00,10.10.0.49,10.10.0.23,UDP,3306,ALLOW,234074
